Geo_FIPS,Geo_NAME,Geo_QNAME,Geo_NATION,Geo_STATE,Geo_COUNTY,Geo_CT,Geo_BG,Geo_CITY,Geo_MSAMSA,Geo_ZC,ORG_ANNEXP,ORG_FOOD,ORG_HOUSING,ORG_APPAREL,ORG_TRANSPORT,ORG_HEALTH,ORG_ENTERTAIN,ORG_PERSCARE,ORG_READING,ORG_EDUCATION,ORG_TOBACCO,ORG_CASCONTR,ORG_PERSINS,ORG_FOOD1,ORG_FOODHOME,ORG_FOODAWAY,ORG_CEREALBAKE,ORG_DAIRY,ORG_FRUITVEG,ORG_NONALBEV,ORG_FOODOUT_C,ORG_FOODOUT,ORG_ALCOHBEV,ORG_HOUSING1,ORG_HOUSEOPER,ORG_HOUSEKEEP,ORG_HOUSEFURN,ORG_HOUSETEXTL,ORG_FURNITURE,ORG_FLOORCOVER,ORG_MAJORAPPL,ORG_SMAPPL,ORG_MISCHHEQ,ORG_APPAREL1,ORG_MENBOYS,ORG_BOYS,ORG_MEN16PLS,ORG_WOMENGRL,ORG_GIRLS,ORG_WOMEN16,ORG_CHILDRN,ORG_FOOTWEAR,ORG_OTHRAPP,ORG_TRANSPORT1,ORG_VEHPURCH,ORG_GAS,ORG_OTHRVEH,ORG_PUBTRANS,ORG_HEALTH1,ORG_HEALTHINS,ORG_MED_SERVE,ORG_DRUGS,ORG_MEDSUPP,ORG_ENTERTAIN1,ORG_FEESADM,ORG_TELERAD,ORG_PETSTOYS,ORG_OTHR_ENT
"530330065002","530330065002","530330065002, 53033006500, King, Washington","00","53","033","006500","2",,,,83631.9,10314.5,27025.7,2716.4,12684.9,5584.5,4250.9,1017.5,126.7,2397,390.9,2633.8,11693.7,10314.5,5502.6,4823.6,685.1,548.3,1098.9,517.4,78.9,529,897,27025.7,2121.1,295.4,2679.9,133.5,682.9,37.4,387.1,53.3,1267,2716.4,650.3,91.1,549.8,1080.3,147.6,932.3,105.5,526.8,364.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"530330065003","530330065003","530330065003, 53033006500, King, Washington","00","53","033","006500","3",,,,77440.1,9507.7,24864.2,2520.4,11739,5133.6,3943.7,941.3,116.7,2250.3,349.6,2474.9,11047,9507.7,5052.9,4472.2,630.8,504.1,1009,473.6,73.1,493.8,834.6,24864.2,1993.1,282.8,2458.5,122.1,630.3,34.6,358,48.6,1158.2,2520.4,600.5,89.6,505.2,1005.8,143.5,863.7,96.2,483.8,341.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"530330066001","530330066001","530330066001, 53033006600, King, Washington","00","53","033","006600","1",,,,81396,10286.6,26607.5,2752.4,12365.2,5320.2,3935.9,988.7,117.3,2376.2,367.9,2324.2,11275.2,10286.6,5489.8,4802.4,682.9,529.4,1129.4,501.2,73.3,496.4,811.4,26607.5,1993.8,241.5,2494.6,123.1,651.3,34.4,355.4,52.4,1169.7,2752.4,664.7,92.6,560.3,1069.3,149.3,915.9,111.7,553.5,359.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"530330066002","530330066002","530330066002, 53033006600, King, Washington","00","53","033","006600","2",,,,86698.7,11118.4,28414.4,2834.7,13386.4,6016.9,4342.5,1061.9,132.8,2289.5,439.5,2432,11386.3,11118.4,6023.7,5092.6,752.8,593.4,1210.7,563.6,78,513.9,859.5,28414.4,2092.8,222.9,2743.2,140.9,715.9,36.8,387.4,57.4,1287.1,2834.7,676,101,562.1,1112.1,159.3,946.4,121.3,583.2,346.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"530330067001","530330067001","530330067001, 53033006700, King, Washington","00","53","033","006700","1",,,,104308.6,13305.9,34354.2,3545.1,15844.1,6803.3,5023.8,1265.3,149.2,3054.9,484.1,2879.8,14188.5,13305.9,7136.6,6167.5,887.3,684,1471.8,649.4,93,626.1,1019.3,34354.2,2556.5,294.5,3193.8,158.7,838.1,43.5,448.4,67.5,1498.7,3545.1,853.3,121.1,716.3,1379.1,196.1,1176.9,150.8,720.6,454.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"530330067002","530330067002","530330067002, 53033006700, King, Washington","00","53","033","006700","2",,,,86532.2,11030.4,28369.4,2803.8,13308,6080.3,4383.8,1057.4,138.2,2299,430,2531.5,11309.1,11030.4,5983.5,5046.1,747.3,590.6,1198.8,563.3,79.5,519.4,876.4,28369.4,2118.4,250.2,2729.8,141,704.1,37.1,386.7,56.5,1288.8,2803.8,659.3,98.1,549.1,1110.6,156.7,949.6,116.9,569.1,353.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"530330067003","530330067003","530330067003, 53033006700, King, Washington","00","53","033","006700","3",,,,65653.1,8072.3,21111.1,2131.1,9987.1,4405.6,3340.1,799.5,99.6,1854,297,2075.8,9289.8,8072.3,4294.5,3791,535.3,427.7,858.7,402.5,62,417.2,703.6,21111.1,1671.6,230.5,2096.6,103.9,537.4,29.5,303.3,41.5,989.3,2131.1,507.9,73.5,427.6,850.1,118.8,731.4,81.3,412.6,284.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"530330067004","530330067004","530330067004, 53033006700, King, Washington","00","53","033","006700","4",,,,79776.2,9734.8,25498.5,2605.9,12073.9,5331.7,4059.8,964,119.2,2363.3,340.8,2614.9,11538,9734.8,5176.4,4581.8,648.4,514,1041.1,479.8,76.9,519.3,861.2,25498.5,2094.9,310.8,2550.4,124.7,646.2,35.8,377.6,49.7,1206.7,2605.9,625.6,94.3,528.4,1043.7,149.1,899.2,95.6,492.5,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"530330068001","530330068001","530330068001, 53033006800, King, Washington","00","53","033","006800","1",,,,59578.5,7240,18711.7,1902.9,9055,4102.2,3139.4,718.4,91.5,1741.4,245.7,1997.7,8793.3,7240,3843.1,3422.8,484.8,388.2,763.9,356.5,59.3,397.5,655.8,18711.7,1590.6,233.2,1952.9,96.8,493.6,27.9,288.2,36.8,927,1902.9,452,74.9,377.7,776,119.3,660.8,65.8,355,254.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"530330068002","530330068002","530330068002, 53033006800, King, Washington","00","53","033","006800","2",,,,73583,8832,23259.5,2412,10995.2,4740.1,3788.4,885.1,107.6,2313.2,294.9,2505.6,11111.6,8832,4640.4,4223,582.6,466.1,929.4,428.9,72.5,496.1,825.6,23259.5,2006.1,317.2,2369.5,113.9,600.5,34.2,349.7,44.8,1122.3,2412,582.7,91.6,493.6,971.1,145.9,832.8,86.2,441.1,341.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"530330069001","530330069001","530330069001, 53033006900, King, Washington","00","53","033","006900","1",,,,49383.4,5903.3,15562.6,1610.3,7358.4,3223.6,2568.3,590.7,73.6,1572.9,194.4,1723.1,7483.7,5903.3,3110.5,2816,390.9,312.2,622.8,287.4,49.3,335.7,556,15562.6,1360.8,225.8,1585.8,76.9,398.8,23.2,237.5,29.6,751.3,1610.3,385,61.6,325.7,655.6,99,562.4,55,290.4,232.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"530330069002","530330069002","530330069002, 53033006900, King, Washington","00","53","033","006900","2",,,,50582.6,6032.5,15942.5,1615.8,7627.7,3404.1,2647.7,610.5,77.6,1502,208.3,1786.1,7523.8,6032.5,3191.2,2862.9,400.9,323.5,631.1,300.2,50.5,341,574.1,15942.5,1368.5,221.9,1652.1,80.4,412.1,23.6,249.4,30.9,784,1615.8,386.2,60.3,326.7,655.4,95.1,565.9,54.5,295.2,229.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"530330069003","530330069003","530330069003, 53033006900, King, Washington","00","53","033","006900","3",,,,42506.2,5225.8,13553,1359.8,6445.7,2990.4,2210.5,516.1,67.4,1213.4,189.6,1407.2,6009.4,5225.8,2801.4,2437.6,351.5,281,557.8,263.3,41.6,275.5,459.3,13553,1098.4,158.4,1384.2,69.7,347.5,19.2,203.9,26.7,657.5,1359.8,325.3,48.2,274.6,547,76.7,470.7,47.4,259.2,182.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"530330069004","530330069004","530330069004, 53033006900, King, Washington","00","53","033","006900","4",,,,54995,6866.1,17629.7,1786.8,8430.1,3787.4,2808,667.7,82.2,1530.3,251,1660.9,7750.1,6866.1,3682.4,3195.9,463,366.3,738.7,341.5,52.3,349.6,568.6,17629.7,1402.5,170.6,1804.9,89,458.9,24.8,261,35.3,856.3,1786.8,434.9,69.5,362.7,709.8,107.2,603.9,67.7,352.3,224.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"530330070001","530330070001","530330070001, 53033007000, King, Washington","00","53","033","007000","1",,,,64452,7786,20438.4,2109.4,9685,4233.8,3286,783.3,94.9,1970.9,264.2,2105.7,9580.8,7786,4091.2,3718.8,510.2,405.5,823.6,377.5,62.1,423.9,699.1,20438.4,1670.2,244.5,2068.5,101.7,530.4,29.9,300.2,39.9,974.1,2109.4,504.9,71.2,427.7,848.1,118.8,729.1,71.7,397,289.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"530330070002","530330070002","530330070002, 53033007000, King, Washington","00","53","033","007000","2",,,,60322.9,7874.2,20283.5,1947.3,9333.5,4400.5,3007.6,740.2,100.1,1479.8,339.8,1691.9,7201.6,7874.2,4363.8,3495.9,545.2,428.7,872.3,418,53.5,340,582.2,20283.5,1435.3,154.3,1887.6,100,481.3,24.2,268.7,40.7,893,1947.3,458.4,68.1,380.7,761.1,103.6,654.8,87,408.9,240.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"530330070003","530330070003","530330070003, 53033007000, King, Washington","00","53","033","007000","3",,,,80054.9,10311.9,26441.2,2576.5,12486.7,5593.4,4011.6,987.6,124.6,1958.3,433.8,2205.7,10158.6,10311.9,5604.1,4696.7,698.9,556.1,1114.3,532.7,71.1,463.1,799.2,26441.2,1890.5,189.9,2532,130.6,659.7,33.2,352.8,54,1195.5,2576.5,606,92.2,499.7,1013.7,143.1,865.7,115.8,537.4,306.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"530330070004","530330070004","530330070004, 53033007000, King, Washington","00","53","033","007000","4",,,,59967.6,7603.3,19615.4,1928.5,9242.2,4183.9,3024.6,735.5,94.1,1587.4,306.7,1770.4,7902,7603.3,4116.3,3487.3,513.3,408.1,819.7,390.9,55,359.8,616.5,19615.4,1449,173.5,1899.2,97.2,487.1,25.6,270.6,39.4,900.2,1928.5,454.3,67.2,378.5,761.6,105.8,653.4,79.3,391.2,244.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"530330070005","530330070005","530330070005, 53033007000, King, Washington","00","53","033","007000","5",,,,55624.3,7376.3,18891.8,1782.7,8630.4,4111.8,2778.7,689.7,95.9,1322.4,331.2,1505.3,6310.2,7376.3,4105.9,3250.3,512.6,405.3,814.3,397.8,48.5,303.2,534.3,18891.8,1287.1,122.1,1736,94.4,446.9,21.9,237.3,38,825,1782.7,414.1,60.8,342.4,694,92.8,595.3,83.4,383.3,212.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"530330070006","530330070006","530330070006, 53033007000, King, Washington","00","53","033","007000","6",,,,50329,6536.3,16790.4,1611.7,7841.3,3747.9,2526.7,619.8,84.1,1199.3,280.1,1447.3,6088.3,6536.3,3628.6,2900.4,455.4,357.7,722.3,348.6,44.9,285.5,481.4,16790.4,1209.6,129.2,1588.2,83.8,403.4,20,231.7,33.9,748.7,1611.7,379.9,60.6,313.4,632.5,88.9,543.1,68.1,337.2,198.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"530330071001","530330071001","530330071001, 53033007100, King, Washington","00","53","033","007100","1",,,,52363.7,6748.1,17487.2,1715.6,8045.6,3714.1,2588,640.6,82.6,1409.9,278.5,1504.7,6567.7,6748.1,3720.6,3020.4,465.1,361.3,748.1,352.8,47.1,302.1,505.8,17487.2,1281.3,150.1,1633.9,84.6,418.4,21.4,236.9,34.5,769.8,1715.6,406.4,62,338.3,671.2,94.3,575.8,73.8,353.5,221.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"530330071002","530330071002","530330071002, 53033007100, King, Washington","00","53","033","007100","2",,,,108377.2,13679.6,35634.6,3623.7,16459.1,7051,5293,1317.6,157.9,3106.9,518.3,3115.7,14763.7,13679.6,7322.7,6356.1,908.8,713.2,1488.8,678.7,98,659,1107.1,35634.6,2675,331.2,3364.4,165.9,870.6,45.9,474.1,70.1,1590.8,3623.7,873.9,122.3,736.3,1412.8,195.6,1214.2,153.9,727,473.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"530330072001","530330072001","530330072001, 53033007200, King, Washington","00","53","033","007200","1",,,,118494.8,15614.8,40315.8,4017.1,18071.9,8181.5,5592.1,1453.7,178.8,3380.9,620.4,3080,14404.5,15614.8,8626,6955.8,1074.5,808.3,1778.2,796.9,101.7,652.7,1062.6,40315.8,2804.5,283.2,3565,187,933.1,45.8,497.4,78.7,1674.2,4017.1,945.9,141.3,785,1557.7,219.3,1329.2,179.4,850.4,503.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"530330072002","530330072002","530330072002, 53033007200, King, Washington","00","53","033","007200","2",,,,62239.8,8335.9,21440.1,2199.6,9424.8,3985.9,2773.1,758.2,87.1,1897.3,315.4,1496.7,7580.3,8335.9,4566.6,3742.9,566.9,419.9,963.7,411.6,51.3,337.3,550.9,21440.1,1443.4,136.8,1792.3,90.1,471.9,22.8,244.5,41.6,847.5,2199.6,530.8,74.7,445,822.7,114.5,702.8,105.8,472.9,279.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"530330072003","530330072003","530330072003, 53033007200, King, Washington","00","53","033","007200","3",,,,85576.5,11173.9,28802.4,2910.9,12941.1,5721.9,4045.1,1049.8,125.3,2559.2,437,2241.5,10916.5,11173.9,6093.7,5066.6,756.9,573.4,1255.5,561.4,73.9,482.2,792.5,28802.4,2016.4,210.4,2559.8,133.1,676.5,34.1,350.3,56.2,1204.2,2910.9,685,100.8,569.4,1131.8,161.5,961.7,125.2,607.5,368.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"530330073001","530330073001","530330073001, 53033007300, King, Washington","00","53","033","007300","1",,,,73511.5,9701,25285.2,2495.5,11354.6,4998.6,3425.5,921.7,109.6,1903.4,413.9,1848.5,8664.5,9701,5357,4317.2,667.6,506.6,1088.8,504.6,59.9,387.4,653.4,25285.2,1724.4,149.5,2200.8,114.9,594,26.9,302.3,49.9,1020.3,2495.5,588.2,93.4,483.2,957.6,135.9,817.2,122.6,538.6,304.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"530330073002","530330073002","530330073002, 53033007300, King, Washington","00","53","033","007300","2",,,,54720.5,7306.3,19080,1775.5,8341.3,4181.8,2652.5,699.6,96.3,1494.3,347.5,1526.2,5824.9,7306.3,4166.4,3121.2,522.5,398.5,819.1,413.1,45.7,275.6,481.3,19080,1276,124.6,1666.2,95.7,439.3,20.3,230.1,36.8,777.5,1775.5,400.9,64,329.6,691.3,92.2,590.5,76.3,386,229.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"530330073003","530330073003","530330073003, 53033007300, King, Washington","00","53","033","007300","3",,,,107143.3,12967.2,34570.2,3732.5,15593.9,6456.7,5122.2,1281.1,144.7,3782.7,407.1,3408.9,16330.1,12967.2,6764.3,6242.6,836.6,644.1,1415.5,604.4,101.2,708.4,1133.3,34570.2,2805.6,453.2,3246.6,153.4,833.5,47.2,467.5,64.6,1533.6,3732.5,916.3,116.2,792.3,1468.7,196.8,1273.1,127,691.2,552.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"530330074011","530330074011","530330074011, 53033007401, King, Washington","00","53","033","007401","1",,,,57945.1,7361.3,19151.2,1891.2,8873.4,3935.8,2878.3,710.9,90,1543.4,300.1,1682.2,7544.7,7361.3,3981.7,3373.6,495.3,393.5,796.7,378.1,52,344.9,588.4,19151.2,1403.7,166.4,1828.9,92.1,465.2,24.2,260.9,38.3,866,1891.2,454.9,64.2,381.7,737.3,99.3,637,78.5,385.2,241.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"530330074012","530330074012","530330074012, 53033007401, King, Washington","00","53","033","007401","2",,,,54556.6,6898.8,17985.6,1802.7,8284,3554.9,2701.7,675.2,79.9,1522.1,279.1,1525.4,7313.7,6898.8,3689.6,3206.7,457.7,364.5,737.4,348,48.6,327.2,556.2,17985.6,1325.9,143.9,1749.3,87.4,454.3,23.5,240.4,36.1,825.7,1802.7,440.8,61.3,370.5,701.3,96.8,601.9,76.5,365.9,225.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"530330074013","530330074013","530330074013, 53033007401, King, Washington","00","53","033","007401","3",,,,52316.4,6765.3,17366.9,1714.6,8085.9,3636,2595,640.5,81.1,1333.2,277.5,1427.1,6629.1,6765.3,3686.2,3069.8,459.4,361,743.3,346.4,46.3,302.3,506.5,17366.9,1248.1,127.6,1640.1,84.7,425.4,21.5,230.9,35,770.6,1714.6,407.6,60.3,338.1,671.5,94.7,573.8,76.1,357.5,207.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"530330074014","530330074014","530330074014, 53033007401, King, Washington","00","53","033","007401","4",,,,56630.8,7455.9,19082.1,1851.4,8773.4,3953.6,2787.7,694.7,88.6,1455.9,326.5,1492.4,6844.5,7455.9,4112.9,3324.6,512.4,402.7,822.4,392.4,49.5,316,546,19082.1,1336.7,130.3,1769.4,91.7,457.3,22.7,246.4,38.4,839.2,1851.4,439.7,67.5,363.4,715,102.4,609.2,89.5,394.7,224.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"530330074021","530330074021","530330074021, 53033007402, King, Washington","00","53","033","007402","1",,,,86859.9,11344.2,29079.8,2883.5,13447.1,5877.1,4237.5,1061.4,129.3,2257.4,462.6,2248.5,10851.5,11344.2,6177.9,5141.9,767.8,597.2,1256.3,574,75.9,493,828.4,29079.8,2045.5,199.2,2678.4,137.5,699.3,34.8,372.2,58.5,1262.2,2883.5,683.5,101.7,565.3,1126.1,159.8,961.6,136.7,606.2,343.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"530330074022","530330074022","530330074022, 53033007402, King, Washington","00","53","033","007402","2",,,,63224.3,8490.4,21923.8,2117.2,9815.7,4408.3,2986.6,789,98.2,1636.8,382.6,1551.9,7060.4,8490.4,4751.2,3705.1,593.4,452.1,957.9,452.5,51.5,322.6,551.7,21923.8,1468.4,121.2,1900.1,102.1,506.1,23,262.4,43.5,884.3,2117.2,492.4,81.7,401.2,812.1,118.8,689.2,108.2,466.1,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"530330074023","530330074023","530330074023, 53033007402, King, Washington","00","53","033","007402","3",,,,73729.6,9901.2,25543.6,2401.4,11542.8,5364.2,3562.8,926.4,120.6,1777.2,473.6,1845.9,7996.9,9901.2,5576.4,4285.2,697,539.5,1104.5,542.8,60.3,371.5,650.6,25543.6,1687.4,133.8,2255,123.9,598.6,27.2,311.9,51.1,1049.6,2401.4,551.8,90.4,448.3,926.6,132.2,787.2,122.5,532.8,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"530330075001","530330075001","530330075001, 53033007500, King, Washington","00","53","033","007500","1",,,,62651.9,7975.2,20932.3,2047.2,9460,4328.1,3102.4,776.2,99.8,1780.4,338.6,1850.5,7985.3,7975.2,4359.5,3611.4,542.7,427.7,866.4,419.3,55.8,363.5,626.4,20932.3,1533.8,186.3,1961.8,103.1,507.3,26.2,273.7,40.8,925.1,2047.2,482.4,69.6,404.3,803.8,109.5,690.4,84,415.4,270.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"530330075002","530330075002","530330075002, 53033007500, King, Washington","00","53","033","007500","2",,,,62609.6,8159.6,21008.2,2062.3,9681.7,4333.5,3065.7,773.7,95.9,1607.8,341.9,1652.4,7734.6,8159.6,4466.8,3678,556.6,433.9,899,420.8,54.5,352.5,595.1,21008.2,1481.5,140.4,1959.3,101.5,512.3,25.1,270.6,42.2,922.6,2062.3,489.2,74.3,404.1,804.8,113.8,687.1,94.7,435.1,246.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"530330075003","530330075003","530330075003, 53033007500, King, Washington","00","53","033","007500","3",,,,71689.9,9443.5,24165,2346.9,11110.7,5076.7,3526.7,881,112.8,1821.1,406,1886.9,8618.4,9443.5,5219.4,4203.8,651.6,507.2,1048.6,494.1,62.5,397.5,678.1,24165,1695.4,162.2,2227,117.5,581.3,28.4,307.6,48.6,1052.5,2346.9,549.5,87.3,451.1,917.5,133,780.1,111.7,499.2,280.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"530330075004","530330075004","530330075004, 53033007500, King, Washington","00","53","033","007500","4",,,,66134.7,8502.4,21917.4,2191.1,10216.6,4432.7,3232.1,814.6,97.4,1758.3,341.1,1765.3,8622.6,8502.4,4600.8,3893.3,573,447.1,927.9,429.6,58.1,383.5,641.4,21917.4,1587.9,155.9,2076.8,104.8,547.6,27.5,286.3,43.8,976.1,2191.1,520.4,81.6,428.6,856.3,126,727.1,98.5,458.3,264.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"530330075005","530330075005","530330075005, 53033007500, King, Washington","00","53","033","007500","5",,,,38479.3,5094.9,13069.3,1263.9,5983.2,2715.5,1880.1,473,60.8,961.2,222.5,1007.1,4501.2,5094.9,2824.8,2254.5,352.8,275.5,567.4,268.5,33.2,211.1,360.5,13069.3,906,86.7,1195.4,62.3,307.2,14.9,169.5,26.5,564.3,1263.9,301.7,46.2,249.6,487,68.4,417.4,61.4,270.5,152.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"530330076001","530330076001","530330076001, 53033007600, King, Washington","00","53","033","007600","1",,,,49993,6236.9,16222.7,1621.8,7719.4,3398.2,2512.9,615.3,75.2,1358.7,238.6,1508.2,6868.1,6236.9,3353.8,2889.7,420.4,331.6,666.9,316,45.8,304.5,512.6,16222.7,1264.1,153.7,1588.1,79.3,413.1,21.6,229.7,32.1,745.6,1621.8,382.1,64.2,315.2,644.5,97.3,548.9,66.7,323.1,208.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"530330076002","530330076002","530330076002, 53033007600, King, Washington","00","53","033","007600","2",,,,51348.4,6399.7,17126.9,1704.6,7865.4,3474.2,2470,648,76.7,1424.9,255.7,1535.4,6769.5,6399.7,3478.5,2923.6,434.4,333.8,692.9,333.4,44.6,294.8,491.8,17126.9,1283.1,150.5,1589.9,80.1,419.4,20.8,233.6,33,733.5,1704.6,403.7,65.2,334.4,666.7,93.3,574.8,67.8,344.6,231.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"530330076003","530330076003","530330076003, 53033007600, King, Washington","00","53","033","007600","3",,,,53865.7,6790.3,17623.6,1747.2,8304.4,3667.1,2709.8,664.2,81.9,1424.3,274.9,1583.3,7207.7,6790.3,3668.2,3123.9,459,365,726.3,348.8,49,323.9,551.3,17623.6,1345.9,154.8,1728.2,86.6,447.6,22.9,246.3,35.3,814.4,1747.2,417.7,68.2,345.5,687.9,101.9,587.3,74.7,353,220.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"530330077001","530330077001","530330077001, 53033007700, King, Washington","00","53","033","007700","1",,,,40997.7,5036.4,13494.9,1320.7,6451.3,2923.7,2001.1,530.2,60.8,1075.8,198.9,1251.6,5449.4,5036.4,2753.7,2290.8,347.1,262.6,537.4,266.1,35.5,229.7,375.4,13494.9,1032.4,107.4,1303,66.9,351.7,16.6,196.8,26.3,591.1,1320.7,300.5,59.1,241.1,532.4,80.2,454.1,49.4,268.2,171.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"530330077002","530330077002","530330077002, 53033007700, King, Washington","00","53","033","007700","2",,,,38995,4695.5,12522.2,1280.8,5963.6,2592.6,1932.1,481.1,55.7,1162.1,162.7,1261.4,5688.2,4695.5,2501.9,2207.1,313.6,242.6,501.3,232.9,36.5,244.8,397.8,12522.2,1023.5,140.2,1238.9,60.4,321.9,17.1,186.8,24,575.5,1280.8,302.4,49.8,251.6,514.2,75.6,441.5,45.3,244.5,178.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"530330077003","530330077003","530330077003, 53033007700, King, Washington","00","53","033","007700","3",,,,35345.5,4303.6,11717.1,1177.5,5431.3,2357.7,1673.8,450.2,50.4,1050.4,163.4,1103.9,4850.8,4303.6,2338.4,1971.7,293.6,220.6,463.5,223.5,30.7,203.2,332.4,11717.1,922.5,111.1,1099,54.3,295,14.3,164.5,21.9,502.1,1177.5,272.2,51.2,222,466.8,70.3,399.5,45.1,234.8,166.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"530330077004","530330077004","530330077004, 53033007700, King, Washington","00","53","033","007700","4",,,,64612,7864.8,21057.4,2142.7,9837.1,4152.2,3155.1,804.8,91.5,1925.3,289.9,2005.4,9170.1,7864.8,4182.3,3693.8,521,405.1,836,392.7,58.3,393.6,656.2,21057.4,1650,216.5,2018.4,98.8,532.3,27.5,295,40.4,935.4,2142.7,504.6,79,420.2,852.4,121,733.3,81.3,418,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"530330078001","530330078001","530330078001, 53033007800, King, Washington","00","53","033","007800","1",,,,63475,7142.9,19544.1,2053.8,9272,4117.3,3325,760.9,95.3,2179.8,197.2,2556.6,10296.7,7142.9,3682.5,3509.9,460.9,370.1,738.4,338.9,66.5,459.8,762.8,19544.1,1817.5,360,2052.6,98.1,506.8,31.2,321.2,35.9,969.3,2053.8,488.8,65.3,425.5,849.1,111.6,745.6,52.3,339.7,331.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"530330078002","530330078002","530330078002, 53033007800, King, Washington","00","53","033","007800","2",,,,61344.6,7030.3,19465.6,2007.7,9193.3,3979,3056.8,759.9,88.3,2000.6,221.9,2292.7,9433.4,7030.3,3702.6,3363.3,465.6,361.4,734.3,348.1,59.3,402.6,664.7,19465.6,1728.2,284.6,1941,92.8,498.4,27.3,304.8,35.5,898.8,2007.7,467.7,78.6,393.5,819.3,117.9,712.6,61,353.8,316.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"530330078003","530330078003","530330078003, 53033007800, King, Washington","00","53","033","007800","3",,,,43693.5,5278,14089.1,1417.7,6699,2986.4,2194,542.5,65.1,1290.6,189.6,1464.3,6227.6,5278,2847.4,2446.2,360,277.8,562.1,269.3,40.9,270.1,445,14089.1,1186.4,164.3,1385.3,69,360.3,18.7,211.3,26.5,643.3,1417.7,327.6,63.4,268.2,576.2,90.7,491.9,52.1,268.1,200.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"530330078004","530330078004","530330078004, 53033007800, King, Washington","00","53","033","007800","4",,,,51595.1,5968.7,16163.6,1690.5,7707.1,3358.1,2620.3,630.6,73.6,1708.9,179,1887.8,8075.6,5968.7,3122.9,2878.7,392.9,306.5,625.6,287.2,51.1,348.6,566.5,16163.6,1442.7,239.2,1651,79.5,423.4,23.9,254.4,30.1,769.3,1690.5,397.3,64.9,335.5,694.1,101.7,599.4,50.9,297.4,256.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
