Geo_FIPS,Geo_NAME,Geo_QNAME,Geo_NATION,Geo_STATE,Geo_COUNTY,Geo_CT,Geo_BG,Geo_CITY,Geo_MSAMSA,Geo_ZC,ORG_DENSITY,ORG_TOT_POP,ORG_TOT_POP1,ORG_URBANPOP,ORG_RURALPOP,ORG_MEDAGE,ORG_HOUSEUNITS,ORG_OCCUNIT,ORG_VACUNIT,ORG_VACUNITRNT,ORG_VACUNITRNO,ORG_VACUNITSAL,ORG_VACUNITSNO,ORG_VACUNITSEA,ORG_VACUNITMIG,ORG_VACUNITOTH,ORG_HOUSEUNITS1,ORG_OOCCHH,ORG_ROCCHH,ORG_HOUSEUNITS2,ORG_S_1D,ORG_S_1A,ORG_S_2,ORG_S_3_4,ORG_S_5_9,ORG_S_10_19,ORG_S_50P,ORG_STRAILER,ORG_SOTHER,ORG_HOUSEUNITS3,ORG_RNTL250,ORG_RNT25L50,ORG_RNT50L75,ORG_RNT75L100,ORG_RNT100L125,ORG_RENTNOCASH,ORG_HOUSEUNITS4,ORG_MORTANY,ORG_NOMORT,ORG_HOUSEUNITS6,ORG_BLT_10P,ORG_BLT_00_09,ORG_BLT_90_99,ORG_BLT_80_89,ORG_BLT_70_79,ORG_BLT_60_69,ORG_BLT_50_59,ORG_BLT_40_49,ORG_BLT_L39,ORG_HOUSEUNITS7,ORG_MOV_10P,ORG_MOV_00_09,ORG_MOV_90_99,ORG_MOV_80_89,ORG_MOV_70_79,ORG_MOV_L69,ORG_AVGHHINC,ORG_EASIDAYPOP,ORG_POP90,ORG_POP00,ORG_POP10,ORG_POP20,ORG_POP25,ORG_HH90,ORG_HH00,ORG_HH10,ORG_HH20,ORG_HH25
"530330036004","530330036004","530330036004, 53033003600, King, Washington","00","53","033","003600","4",,,,20699.3,2159,2159,2159,0,33,1470,1354,116,96,0,7,0,7,0,6,1470,198,1156,1470,118,185,27,35,60,215,447,0,0,1470,18,19,0,180,297,0,198,115,83,1470,347,199,145,246,70,278,34,41,110,1470,1105,149,44,15,41,0,102556,1181,746,1433,1829,2159,2252,524,890,1131,1354,1419
"530330038001","530330038001","530330038001, 53033003800, King, Washington","00","53","033","003800","1",,,,9699.3,1295,1295,1295,0,41.5,649,621,28,21,1,0,1,1,0,4,649,329,292,649,432,32,14,28,24,43,24,6,0,649,0,17,13,55,90,0,329,215,114,649,173,62,5,18,22,67,48,99,155,649,432,80,48,35,15,11,132065,873,918,1039,1097,1295,1352,377,407,519,621,651
"530330038002","530330038002","530330038002, 53033003800, King, Washington","00","53","033","003800","2",,,,10655.2,1147,1147,1147,0,39.7,487,475,12,6,0,0,1,2,0,3,487,343,132,487,435,0,7,12,14,7,0,0,0,487,0,0,0,42,0,8,343,214,129,487,130,26,10,12,48,30,116,89,26,487,296,85,43,15,27,9,158883,774,901,941,961,1147,1195,389,387,393,475,497
"530330039001","530330039001","530330039001, 53033003900, King, Washington","00","53","033","003900","1",,,,8879.9,1951,1951,1951,0,40.4,881,846,35,16,0,4,2,4,0,9,881,573,273,881,644,16,0,0,34,53,0,0,0,881,0,35,54,46,33,40,573,345,228,881,213,44,12,4,47,112,298,116,35,881,515,110,106,50,52,13,133068,1588,1603,1606,1677,1951,2038,732,725,718,846,887
"530330039002","530330039002","530330039002, 53033003900, King, Washington","00","53","033","003900","2",,,,8139.2,1272,1272,1272,0,44.6,514,506,8,0,0,1,1,0,0,6,514,444,62,514,475,31,0,0,0,0,0,0,0,514,0,0,0,0,0,0,444,271,173,514,134,6,1,15,1,10,197,150,0,514,286,50,78,33,26,33,182467,1433,1093,1064,1095,1272,1328,405,423,430,506,530
"530330040001","530330040001","530330040001, 53033004000, King, Washington","00","53","033","004000","1",,,,2283.2,2001,2001,2001,0,37.6,1173,1075,98,46,3,14,6,18,0,11,1173,654,421,1173,258,63,0,5,50,91,320,0,0,1173,73,32,45,40,129,0,654,417,237,1173,280,61,17,65,431,20,62,129,108,1173,722,199,93,20,27,14,173639,2297,2256,1517,1701,2001,2083,1153,821,893,1075,1127
"530330040002","530330040002","530330040002, 53033004000, King, Washington","00","53","033","004000","2",,,,8796.9,1145,1145,1145,0,43.5,407,395,12,3,0,2,2,2,0,3,407,367,28,407,395,0,0,0,0,0,0,0,0,407,0,0,0,0,0,0,367,237,130,407,106,0,0,0,10,0,8,218,65,407,216,62,30,22,42,23,209107,926,863,868,989,1145,1198,369,340,337,395,415
"530330041001","530330041001","530330041001, 53033004100, King, Washington","00","53","033","004100","1",,,,11963.2,1679,1679,1679,0,30.9,812,777,35,21,1,2,2,3,0,6,812,226,551,812,251,56,43,42,121,137,49,0,0,812,0,0,0,50,109,36,226,142,84,812,207,135,153,43,50,48,140,19,17,812,610,78,49,26,14,0,100898,1472,1383,1371,1442,1679,1752,613,595,659,777,814
"530330041002","530330041002","530330041002, 53033004100, King, Washington","00","53","033","004100","2",,,,4645.8,1938,1938,1938,0,47.9,801,749,52,8,0,6,6,13,0,19,801,648,101,801,622,95,0,0,14,18,0,0,0,801,0,0,16,15,0,14,648,395,253,801,192,81,15,0,25,66,88,232,102,801,425,153,74,42,39,16,241956,1395,1529,1537,1666,1938,2022,625,596,636,749,785
"530330041003","530330041003","530330041003, 53033004100, King, Washington","00","53","033","004100","3",,,,9264.5,1680,1680,1680,0,43.9,594,580,14,7,2,2,1,2,0,0,594,552,28,594,580,0,0,0,0,0,0,0,0,594,0,0,0,15,0,0,552,368,184,594,136,51,0,0,0,27,71,117,192,594,310,135,50,58,10,17,266379,7561,1144,1365,1461,1680,1758,384,505,498,580,609
"530330041004","530330041004","530330041004, 53033004100, King, Washington","00","53","033","004100","4",,,,7498.1,1396,1396,1396,0,39.9,700,595,105,29,4,3,2,5,0,62,700,331,264,700,358,57,41,84,0,36,19,0,0,700,0,0,4,0,68,0,331,231,100,700,168,39,34,26,18,63,50,234,68,700,401,130,37,27,0,0,195143,1352,1178,1257,1219,1396,1453,584,587,513,595,622
"530330041005","530330041005","530330041005, 53033004100, King, Washington","00","53","033","004100","5",,,,9170.3,1304,1304,1304,0,34.2,513,493,20,11,0,2,2,0,0,5,513,255,238,513,291,0,0,34,53,30,0,38,0,513,0,0,16,65,100,57,255,183,72,513,109,27,30,47,66,53,46,33,102,513,345,77,35,17,14,5,232811,1358,1002,1040,1120,1304,1363,390,414,418,493,517
"530330041006","530330041006","530330041006, 53033004100, King, Washington","00","53","033","004100","6",,,,5288,1028,1028,1028,0,49.2,387,371,16,1,0,2,5,4,0,4,387,347,24,387,371,0,0,0,0,0,0,0,0,387,0,0,0,0,0,0,347,205,142,387,86,16,0,0,36,0,0,13,236,387,204,82,11,29,45,0,258494,1008,1198,935,881,1028,1071,454,329,314,371,388
"530330042001","530330042001","530330042001, 53033004200, King, Washington","00","53","033","004200","1",,,,7231.8,1828,1828,1828,0,48.4,820,782,38,8,0,6,7,4,0,13,820,640,142,820,641,49,0,13,59,0,20,0,0,820,0,0,41,9,0,0,640,376,264,820,194,13,0,22,53,61,214,239,24,820,438,135,82,44,72,11,209707,1602,1696,1672,1579,1828,1912,752,751,667,782,821
"530330042002","530330042002","530330042002, 53033004200, King, Washington","00","53","033","004200","2",,,,9492,1880,1880,1880,0,34.4,771,749,22,10,2,4,2,3,0,1,771,421,328,771,525,35,0,73,43,0,23,0,0,771,0,0,13,80,84,0,421,293,128,771,172,73,54,152,3,13,130,130,44,771,497,130,84,0,24,14,146877,1301,1345,1356,1632,1880,1963,629,569,642,749,785
"530330042003","530330042003","530330042003, 53033004200, King, Washington","00","53","033","004200","3",,,,8255.7,1754,1754,1754,0,34.3,831,789,42,17,0,6,5,2,0,12,831,471,318,831,519,18,0,15,43,89,90,0,0,831,0,0,13,32,92,0,471,333,138,831,189,0,12,16,29,97,150,125,213,831,514,121,83,24,20,27,125101,1051,1374,1487,1517,1754,1829,647,708,674,789,826
"530330042004","530330042004","530330042004, 53033004200, King, Washington","00","53","033","004200","4",,,,11773.9,1712,1712,1712,0,37.8,720,691,29,6,0,10,1,2,0,10,720,504,187,720,624,0,0,0,26,13,17,11,0,720,0,0,0,0,71,10,504,355,149,720,159,13,22,14,13,108,63,91,237,720,427,96,101,23,25,19,178746,1090,1206,1284,1485,1712,1791,547,538,592,691,726
"530330042005","530330042005","530330042005, 53033004200, King, Washington","00","53","033","004200","5",,,,11327.6,1616,1616,1616,0,40.1,672,655,17,4,0,2,2,5,0,4,672,498,157,672,563,0,15,0,33,44,0,0,0,672,0,0,12,81,24,19,498,347,151,672,154,66,37,11,0,32,25,81,266,672,391,117,65,54,22,6,202772,1807,1259,1403,1405,1616,1689,511,566,562,655,687
"530330043011","530330043011","530330043011, 53033004301, King, Washington","00","53","033","004301","1",,,,10888.3,1448,1448,1448,0,24.1,611,572,39,9,1,2,0,25,0,2,611,132,440,611,104,27,0,18,38,9,298,0,0,611,0,16,18,294,81,0,132,90,42,611,186,205,25,15,58,22,16,18,66,611,457,83,17,4,11,0,64486,972,698,725,1219,1448,1507,294,302,475,572,598
"530330043012","530330043012","530330043012, 53033004301, King, Washington","00","53","033","004301","2",,,,14124.4,1426,1426,1426,0,36.6,614,588,26,10,2,1,2,0,0,11,614,386,202,614,474,33,0,0,81,0,0,0,0,614,0,26,35,8,33,14,386,270,116,614,145,0,0,27,0,0,24,0,418,614,361,92,81,19,35,0,121102,1369,1194,1165,1208,1426,1490,510,486,492,588,617
"530330043013","530330043013","530330043013, 53033004301, King, Washington","00","53","033","004301","3",,,,8898.3,1283,1283,1283,0,41.1,593,566,27,14,0,4,1,2,0,6,593,331,235,593,413,0,13,0,0,6,121,0,0,593,0,0,44,16,89,23,331,229,102,593,132,2,10,42,20,20,40,33,294,593,352,85,36,35,49,9,183100,705,1078,1169,1104,1283,1338,446,504,481,566,593
"530330043021","530330043021","530330043021, 53033004302, King, Washington","00","53","033","004302","1",,,,40412,2303,2303,2303,0,22.8,892,836,56,42,1,1,0,4,0,8,892,60,776,892,85,47,61,196,93,28,148,55,0,892,0,0,219,120,68,24,60,37,23,892,231,56,116,32,188,39,15,72,143,892,730,76,8,22,0,0,28262,1921,2116,1984,1986,2303,2375,600,738,688,836,876
"530330043022","530330043022","530330043022, 53033004302, King, Washington","00","53","033","004302","2",,,,25204.7,1782,1782,1782,0,25.4,1055,958,97,89,3,0,0,4,0,1,1055,18,940,1055,21,10,16,16,193,402,191,12,0,1055,0,24,83,237,295,16,18,13,5,1055,253,161,37,191,134,107,87,0,85,1055,846,85,11,16,0,0,34117,2116,1048,1088,1532,1782,1855,534,569,807,958,1005
"530330044001","530330044001","530330044001, 53033004400, King, Washington","00","53","033","004400","1",,,,11368,1437,1437,1437,0,32,589,569,20,3,1,3,0,4,0,9,589,306,263,589,359,19,44,0,44,103,0,0,0,589,0,0,112,32,28,0,306,206,100,589,129,0,14,24,14,28,0,34,346,589,379,92,70,16,7,5,193871,814,1083,1183,1253,1437,1497,464,484,489,569,595
"530330044002","530330044002","530330044002, 53033004400, King, Washington","00","53","033","004400","2",,,,15322.3,1958,1958,1958,0,29.7,938,895,43,21,2,4,2,5,0,9,938,278,617,938,404,0,19,75,0,190,98,0,0,938,0,0,268,20,61,0,278,194,84,938,236,12,61,18,59,52,14,15,471,938,701,108,38,29,7,12,120485,1121,1391,1565,1633,1958,2048,749,754,736,895,941
"530330044003","530330044003","530330044003, 53033004400, King, Washington","00","53","033","004400","3",,,,29229.6,1869,1869,1869,0,23.9,582,571,11,7,0,0,0,0,0,4,582,124,447,582,205,97,25,0,52,60,0,0,0,582,0,0,0,201,75,0,124,87,37,582,142,1,20,22,107,40,1,16,233,582,451,60,15,0,45,0,67383,885,1695,1395,1609,1869,1944,391,408,478,571,600
"530330044004","530330044004","530330044004, 53033004400, King, Washington","00","53","033","004400","4",,,,33121.6,2122,2122,2122,0,24.2,1121,1053,68,62,1,0,0,3,0,2,1121,62,991,1121,154,76,43,107,108,377,0,0,0,1121,0,13,184,343,184,0,62,45,17,1121,261,22,117,112,117,180,28,11,273,1121,916,132,5,0,0,0,45545,1439,1474,1597,1765,2122,2216,729,836,864,1053,1104
"530330045001","530330045001","530330045001, 53033004500, King, Washington","00","53","033","004500","1",,,,12431.8,1247,1247,1247,0,29.1,461,447,14,11,0,1,0,1,0,1,461,212,235,461,347,9,20,13,0,0,0,0,0,461,0,0,31,10,18,0,212,163,49,461,108,31,32,2,10,9,9,34,226,461,315,68,35,5,20,4,121535,910,931,923,1078,1247,1299,412,339,381,447,468
"530330045002","530330045002","530330045002, 53033004500, King, Washington","00","53","033","004500","2",,,,11790.8,1872,1872,1872,0,32.7,759,738,21,11,0,2,2,3,0,3,759,447,291,759,648,27,50,13,0,0,0,0,0,759,0,0,42,12,27,0,447,351,96,759,178,18,0,18,24,44,12,15,450,759,490,147,48,19,32,2,167710,1821,1535,1491,1598,1872,1959,592,609,622,738,775
"530330046001","530330046001","530330046001, 53033004600, King, Washington","00","53","033","004600","1",,,,3052.3,1261,1261,1261,0,37,587,553,34,11,1,4,1,5,0,12,587,340,213,587,398,0,61,69,0,0,0,25,0,587,0,0,0,37,19,0,340,236,104,587,139,45,9,7,7,17,65,6,292,587,363,92,51,19,20,8,153275,3965,1497,1033,1078,1261,1317,713,475,467,553,580
"530330046002","530330046002","530330046002, 53033004600, King, Washington","00","53","033","004600","2",,,,12966.6,1527,1527,1527,0,38,724,705,19,5,0,3,3,4,0,4,724,425,280,724,403,30,51,39,41,109,0,0,0,724,0,0,30,90,56,10,425,306,119,724,166,42,30,15,20,60,29,14,348,724,464,84,104,38,9,6,145219,1282,1130,1191,1309,1527,1594,527,557,597,705,739
"530330046003","530330046003","530330046003, 53033004600, King, Washington","00","53","033","004600","3",,,,14866.5,1018,1018,1018,0,35.4,414,408,6,2,0,0,0,3,0,1,414,262,146,414,360,22,18,0,8,0,0,0,0,414,0,22,0,0,0,31,262,195,67,414,99,5,1,26,1,7,1,1,273,414,248,59,37,21,35,8,189699,609,760,799,864,1018,1061,325,339,342,408,427
"530330047001","530330047001","530330047001, 53033004700, King, Washington","00","53","033","004700","1",,,,13388.8,1409,1409,1409,0,36.1,716,681,35,15,2,7,2,0,0,9,716,300,381,716,378,78,0,79,11,14,0,0,0,716,0,0,63,214,0,56,300,235,65,716,158,21,114,0,26,28,70,28,271,716,462,133,48,15,23,0,122470,1404,981,1168,1203,1409,1474,549,564,574,681,715
"530330047002","530330047002","530330047002, 53033004700, King, Washington","00","53","033","004700","2",,,,5078.4,1627,1627,1627,0,32.7,896,849,47,25,3,3,1,4,0,11,896,191,658,896,97,58,9,85,254,114,168,0,0,896,0,16,78,148,262,0,191,161,30,896,217,164,86,41,132,22,115,0,119,896,665,89,43,40,12,0,91992,2706,557,850,1394,1627,1691,312,459,711,849,890
"530330047003","530330047003","530330047003, 53033004700, King, Washington","00","53","033","004700","3",,,,22842.8,2656,2656,2656,0,34.2,1844,1729,115,61,4,7,2,31,0,10,1844,554,1175,1844,122,159,0,0,247,143,745,0,0,1844,98,52,63,61,192,0,554,448,106,1844,504,520,160,220,121,105,98,13,103,1844,1331,275,73,50,0,0,97598,2863,1167,1236,2203,2656,2773,619,764,1416,1729,1813
"530330047004","530330047004","530330047004, 53033004700, King, Washington","00","53","033","004700","4",,,,11051.9,2336,2336,2336,0,35,2090,1611,479,432,3,6,3,28,0,7,2090,391,1220,2090,75,49,12,50,164,156,842,0,0,2090,27,9,106,177,254,45,391,294,97,2090,580,482,64,512,67,163,29,26,167,2090,1321,264,26,0,0,0,109161,1866,1377,1662,1939,2336,2439,916,1063,1319,1611,1690
"530330048001","530330048001","530330048001, 53033004800, King, Washington","00","53","033","004800","1",,,,11596.2,1236,1236,1236,0,38.8,575,555,20,10,0,1,0,5,0,4,575,362,193,575,386,27,113,29,0,0,0,0,0,575,0,0,36,0,53,0,362,282,80,575,128,0,0,44,41,48,30,37,247,575,356,75,71,44,0,9,142508,1221,819,893,1060,1236,1291,412,415,470,555,582
"530330048002","530330048002","530330048002, 53033004800, King, Washington","00","53","033","004800","2",,,,12521.8,1430,1430,1430,0,38.9,762,727,35,14,1,2,2,7,0,9,762,398,329,762,479,46,0,57,102,43,0,0,0,762,0,0,10,67,44,0,398,302,96,762,179,36,0,15,120,23,82,22,285,762,476,100,37,49,54,11,152561,744,1140,1182,1231,1430,1495,620,615,618,727,763
"530330048003","530330048003","530330048003, 53033004800, King, Washington","00","53","033","004800","3",,,,7145.8,1269,1269,1269,0,33.7,714,674,40,15,1,7,0,5,0,12,714,312,362,714,291,90,74,85,30,33,0,0,0,714,0,35,14,203,31,0,312,240,72,714,169,113,29,29,32,43,18,44,237,714,486,140,16,5,27,0,87104,3702,1372,1105,1075,1269,1324,650,584,564,674,706
"530330048004","530330048004","530330048004, 53033004800, King, Washington","00","53","033","004800","4",,,,12454.2,1379,1379,1379,0,35.2,625,610,15,6,0,2,1,1,0,5,625,346,264,625,350,77,132,51,0,0,0,0,0,625,0,0,0,21,147,0,346,280,66,625,166,16,0,17,11,35,16,225,139,625,410,121,38,41,0,0,139428,996,1169,1145,1173,1379,1438,506,526,511,610,639
"530330049001","530330049001","530330049001, 53033004900, King, Washington","00","53","033","004900","1",,,,18641,1412,1412,1412,0,36.9,750,726,24,8,2,2,0,3,0,9,750,208,518,750,236,15,101,0,141,196,20,0,0,750,0,56,23,116,214,0,208,151,57,750,175,20,3,68,83,26,127,16,232,750,558,108,39,21,0,0,132445,1412,1134,1099,1216,1412,1469,585,656,613,726,761
"530330049002","530330049002","530330049002, 53033004900, King, Washington","00","53","033","004900","2",,,,9920.7,1205,1205,1205,0,31.2,819,770,49,28,4,0,1,10,0,6,819,57,713,819,38,85,55,68,193,44,112,0,0,819,0,0,76,278,127,0,57,44,13,819,206,87,18,75,33,54,26,0,320,819,653,68,26,18,0,5,89047,1328,1183,1247,1022,1205,1258,738,771,645,770,807
"530330049003","530330049003","530330049003, 53033004900, King, Washington","00","53","033","004900","3",,,,22475.7,1448,1448,1448,0,32.3,958,904,54,30,0,11,2,4,0,7,958,281,623,958,188,159,0,82,32,252,0,0,0,958,0,18,15,137,273,0,281,229,52,958,196,42,181,144,233,39,24,5,94,958,699,127,62,9,7,0,132352,728,688,769,1238,1448,1515,405,478,763,904,949
"530330049004","530330049004","530330049004, 53033004900, King, Washington","00","53","033","004900","4",,,,18003.4,1528,1528,1528,0,33.9,903,866,37,17,2,7,2,6,0,3,903,274,592,903,319,38,45,102,248,76,0,0,0,903,0,0,61,113,189,0,274,197,77,903,228,72,15,28,122,125,59,36,218,903,670,127,29,28,9,3,108989,940,1082,1108,1276,1528,1598,628,646,714,866,909
"530330049005","530330049005","530330049005, 53033004900, King, Washington","00","53","033","004900","5",,,,22425.1,1631,1631,1631,0,32.2,976,922,54,31,1,7,2,8,0,5,976,226,696,976,219,214,13,49,248,104,0,0,0,976,7,0,167,162,95,0,226,197,29,976,224,140,58,156,94,65,48,5,186,976,729,143,37,13,0,0,105557,758,1204,1300,1387,1631,1703,689,784,774,922,967
"530330050001","530330050001","530330050001, 53033005000, King, Washington","00","53","033","005000","1",,,,11302.8,1618,1618,1618,0,33.5,842,813,29,10,3,2,0,3,0,11,842,294,519,842,297,98,24,43,164,101,0,0,0,842,0,10,34,170,174,0,294,211,83,842,208,88,72,0,30,36,25,21,362,842,594,99,60,31,27,2,112470,3881,1242,1323,1358,1618,1687,583,632,674,813,851
"530330050002","530330050002","530330050002, 53033005000, King, Washington","00","53","033","005000","2",,,,13772.5,1127,1127,1127,0,32.3,606,588,18,6,0,3,2,1,0,6,606,226,362,606,178,11,24,55,0,43,34,0,0,606,0,0,5,44,208,0,226,180,46,606,136,83,126,75,7,13,0,0,166,606,430,84,35,17,15,7,162109,535,750,924,963,1127,1178,399,456,496,588,617
"530330050003","530330050003","530330050003, 53033005000, King, Washington","00","53","033","005000","3",,,,21928.7,1479,1479,1479,0,32.9,931,890,41,25,7,0,0,5,0,4,931,94,796,931,113,34,59,28,107,94,345,0,0,931,0,0,47,185,147,0,94,69,25,931,212,97,186,48,43,161,33,18,133,931,740,94,36,20,0,0,77752,1053,710,1005,1279,1479,1546,416,610,760,890,934
"530330051001","530330051001","530330051001, 53033005100, King, Washington","00","53","033","005100","1",,,,12338.1,1527,1527,1527,0,34.4,786,741,45,28,1,1,1,7,0,7,786,342,399,786,338,48,63,114,0,53,17,0,0,786,0,0,8,65,80,25,342,261,81,786,194,93,2,31,19,26,45,9,367,786,544,127,30,17,7,16,160375,1429,1275,1198,1298,1527,1595,594,585,622,741,777
"530330051002","530330051002","530330051002, 53033005100, King, Washington","00","53","033","005100","2",,,,11713.3,1442,1442,1442,0,40.9,613,591,22,5,0,4,3,2,0,8,613,434,157,613,561,0,9,0,21,0,0,0,0,613,0,0,0,56,0,0,434,305,129,613,139,15,10,30,0,0,21,42,356,613,354,104,53,60,17,3,213450,1287,1194,1220,1243,1442,1502,519,540,503,591,618
"530330051003","530330051003","530330051003, 53033005100, King, Washington","00","53","033","005100","3",,,,13841.4,1295,1295,1295,0,38.1,607,579,28,13,0,1,0,3,0,11,607,322,257,607,397,0,22,61,36,0,0,13,0,607,0,54,15,79,52,0,322,224,98,607,133,19,0,51,26,14,14,19,331,607,366,77,19,98,14,5,167065,1261,923,1035,1121,1295,1352,449,464,495,579,607
"530330052001","530330052001","530330052001, 53033005200, King, Washington","00","53","033","005200","1",,,,44853.3,1309,1309,1309,0,22.7,616,558,58,53,1,1,0,0,0,3,616,12,546,616,57,11,11,32,66,95,0,14,0,616,0,0,68,37,132,0,12,8,4,616,149,35,81,58,213,8,7,6,59,616,495,48,6,7,1,1,38643,1050,759,1121,1088,1309,1368,338,488,457,558,585
"530330052002","530330052002","530330052002, 53033005200, King, Washington","00","53","033","005200","2",,,,25575.3,1456,1456,1456,0,23.4,788,742,46,30,1,0,0,11,0,4,788,60,682,788,0,9,10,0,44,145,221,12,17,788,0,39,69,158,289,0,60,41,19,788,194,70,75,153,81,70,37,0,108,788,627,77,34,4,0,0,40682,540,1118,1090,1214,1456,1514,614,582,607,742,777
"530330052003","530330052003","530330052003, 53033005200, King, Washington","00","53","033","005200","3",,,,11056.1,1171,1171,1171,0,32.4,612,570,42,30,1,1,0,3,0,7,612,200,370,612,191,23,100,82,27,81,0,0,0,612,0,0,82,22,93,0,200,155,45,612,154,3,80,29,17,59,51,4,215,612,426,99,24,9,6,6,99750,1933,801,865,971,1171,1222,413,457,466,570,597
"530330052004","530330052004","530330052004, 53033005200, King, Washington","00","53","033","005200","4",,,,14062,1643,1643,1643,0,31.9,720,688,32,16,3,2,1,4,0,6,720,303,385,720,511,0,33,0,15,0,78,0,0,720,0,0,27,30,48,0,303,206,97,720,166,2,18,13,61,56,40,20,344,720,490,117,40,7,13,21,166113,866,1203,1153,1415,1643,1716,502,499,585,688,721
"530330052005","530330052005","530330052005, 53033005200, King, Washington","00","53","033","005200","5",,,,25828.1,1643,1643,1643,0,26.2,1017,908,109,24,5,27,27,12,0,14,1017,153,755,1017,128,0,0,0,0,60,537,0,0,1017,75,46,81,65,189,0,153,78,75,1017,245,131,146,52,314,8,46,0,75,1017,735,118,42,6,7,0,49182,3576,711,1050,1388,1643,1719,401,580,757,908,954
"530330053011","530330053011","530330053011, 53033005301, King, Washington","00","53","033","005301","1",,,,72064.5,3618,3618,3618,0,21.8,541,522,19,15,1,0,0,1,2,0,541,6,516,541,35,61,81,0,0,96,49,0,0,541,0,0,131,32,27,0,6,3,3,541,133,36,106,94,66,48,3,40,15,541,466,46,8,1,1,0,28165,2201,2302,4460,3246,3618,3674,258,365,428,522,547
"530330053012","530330053012","530330053012, 53033005301, King, Washington","00","53","033","005301","2",,,,25875.9,2003,2003,2003,0,24.3,1325,1255,70,54,5,0,1,4,0,6,1325,35,1220,1325,53,0,0,10,30,70,815,0,0,1325,146,97,164,183,93,27,35,15,20,1325,391,258,108,33,82,74,27,36,316,1325,1087,117,47,4,0,0,44246,1632,1211,1931,1692,2003,2088,484,618,1037,1255,1317
"530330053013","530330053013","530330053013, 53033005301, King, Washington","00","53","033","005301","3",,,,26198.4,1433,1433,1433,0,24.8,995,917,78,54,4,1,0,15,0,4,995,38,879,995,24,0,0,17,69,168,278,0,0,995,0,95,309,122,245,0,38,22,16,995,251,6,9,22,50,93,20,46,498,995,770,86,7,7,47,0,33686,1350,1148,1138,1234,1433,1489,762,767,774,917,960
"530330053014","530330053014","530330053014, 53033005301, King, Washington","00","53","033","005301","4",,,,38613.8,1063,1063,1063,0,23.3,760,690,70,65,1,0,0,0,0,4,760,0,690,760,0,23,0,0,43,164,114,0,0,760,23,0,117,425,72,0,0,0,0,760,168,0,30,19,79,190,65,100,109,760,621,62,0,7,0,0,25341,1421,846,980,913,1063,1111,570,596,585,690,724
"530330053021","530330053021","530330053021, 53033005302, King, Washington","00","53","033","005302","1",,,,66939.2,1916,1916,1916,0,21.8,216,200,16,0,0,0,0,1,0,15,216,0,200,216,8,0,0,0,0,6,169,0,0,216,16,0,9,62,84,13,0,0,0,216,44,3,0,0,14,15,11,9,120,216,170,18,5,0,0,7,51381,1449,1626,309,1770,1916,1930,234,204,179,200,202
"530330053022","530330053022","530330053022, 53033005302, King, Washington","00","53","033","005302","2",,,,8438.2,1248,1248,1248,0,21.8,18,15,3,0,2,1,0,0,0,0,18,3,12,18,11,0,0,0,0,0,0,0,4,18,0,0,12,0,0,0,3,1,2,18,3,0,2,1,1,1,1,0,9,18,10,2,2,1,0,0,256482,1048,673,38,1165,1248,1249,205,18,15,15,14
"530330053023","530330053023","530330053023, 53033005302, King, Washington","00","53","033","005302","3",,,,3736.8,2964,2964,2964,0,21.5,3,2,1,1,0,0,0,0,0,0,3,0,2,3,0,0,0,0,0,1,0,0,0,3,0,0,0,1,1,0,0,0,0,3,0,0,0,1,2,0,0,0,0,3,2,0,0,0,0,0,111300,2771,2351,2180,2771,2964,2965,0,0,2,2,2
"530330054001","530330054001","530330054001, 53033005400, King, Washington","00","53","033","005400","1",,,,14750.8,1284,1284,1284,0,35.7,597,578,19,10,0,3,1,4,0,1,597,307,271,597,374,56,74,28,15,0,31,0,0,597,0,0,51,95,0,0,307,223,84,597,132,53,38,0,0,24,53,29,268,597,387,97,54,34,0,6,145484,799,1001,1097,1120,1284,1341,510,505,498,578,606
"530330054002","530330054002","530330054002, 53033005400, King, Washington","00","53","033","005400","2",,,,8986.3,1554,1554,1554,0,33.8,992,923,69,18,2,5,7,30,0,7,992,439,484,992,164,59,81,106,45,57,131,0,89,992,0,0,42,37,96,0,439,311,128,992,222,136,121,147,104,12,73,65,112,992,655,177,65,9,17,0,118190,1093,1079,1116,1316,1554,1623,531,613,772,923,968
"530330054003","530330054003","530330054003, 53033005400, King, Washington","00","53","033","005400","3",,,,12541.5,1492,1492,1492,0,32.9,825,768,57,24,4,6,1,8,0,14,825,259,509,825,195,59,67,77,126,90,50,0,0,825,0,0,61,73,93,0,259,219,40,825,188,60,40,57,120,24,21,33,282,825,593,136,20,14,5,0,111297,1506,861,991,1279,1492,1555,452,558,646,768,806
"530330054004","530330054004","530330054004, 53033005400, King, Washington","00","53","033","005400","4",,,,16943.7,1425,1425,1425,0,32.2,878,824,54,27,3,5,1,12,0,6,878,260,564,878,104,64,68,16,180,181,41,0,0,878,0,6,0,144,336,0,260,213,47,878,185,179,63,125,97,91,21,5,112,878,626,149,25,11,13,0,106324,7426,991,1040,1233,1425,1487,506,585,704,824,864
"530330056001","530330056001","530330056001, 53033005600, King, Washington","00","53","033","005600","1",,,,7905.9,1451,1451,1451,0,49,656,625,31,3,0,5,2,11,0,10,656,546,79,656,625,0,0,0,0,0,0,0,0,656,0,0,0,0,0,0,546,351,195,656,163,23,37,10,6,0,137,235,45,656,365,129,42,58,4,27,206267,1527,1164,1210,1248,1451,1514,498,516,531,625,655
